date,admin1,admin2,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice
#date,#adm1+name,#adm2+name,#loc+market+name,#geo+lat,#geo+lon,#item+type,#item+name,#item+unit,#item+price+flag,#item+price+type,#currency,#value,#value+usd
2021-12-15,Uttarakhand,Udham Singh Nagar,Rudrapur,28.98793,79.41419,oil and fats,Oil (soybean),KG,actual,Retail,INR,142.74,1.9032
2021-12-15,Uttarakhand,Udham Singh Nagar,Rudrapur,28.98793,79.41419,oil and fats,Oil (sunflower),KG,actual,Retail,INR,167.89,2.2385
2021-12-15,Uttarakhand,Udham Singh Nagar,Rudrapur,28.98793,79.41419,pulses and nuts,Lentils,KG,actual,Retail,INR,102.0,1.36
2021-12-15,Uttarakhand,Udham Singh Nagar,Rudrapur,28.98793,79.41419,pulses and nuts,Lentils (masur),KG,actual,Retail,INR,86.15,1.1487
2021-12-15,Uttarakhand,Udham Singh Nagar,Rudrapur,28.98793,79.41419,pulses and nuts,Lentils (moong),KG,actual,Retail,INR,101.0,1.3467
2021-12-15,Uttarakhand,Udham Singh Nagar,Rudrapur,28.98793,79.41419,pulses and nuts,Lentils (urad),KG,actual,Retail,INR,101.85,1.358
2021-12-15,Uttarakhand,Udham Singh Nagar,Rudrapur,28.98793,79.41419,vegetables and fruits,Onions,KG,actual,Retail,INR,34.63,0.4617
2021-12-15,Uttarakhand,Udham Singh Nagar,Rudrapur,28.98793,79.41419,vegetables and fruits,Tomatoes,KG,actual,Retail,INR,52.32,0.6976
2021-12-15,West Bengal,Birbhum,Rampurhat,24.17455,87.7793,cereals and tubers,Potatoes,KG,actual,Retail,INR,15.0,0.2
2021-12-15,West Bengal,Birbhum,Rampurhat,24.17455,87.7793,cereals and tubers,Rice,KG,actual,Retail,INR,34.73,0.4631
2021-12-15,West Bengal,Birbhum,Rampurhat,24.17455,87.7793,cereals and tubers,Wheat,KG,actual,Retail,INR,22.0,0.2933
2021-12-15,West Bengal,Birbhum,Rampurhat,24.17455,87.7793,cereals and tubers,Wheat flour,KG,actual,Retail,INR,34.9,0.4653
2021-12-15,West Bengal,Birbhum,Rampurhat,24.17455,87.7793,milk and dairy,Milk (pasteurized),L,actual,Retail,INR,55.6,0.7413
2021-12-15,West Bengal,Birbhum,Rampurhat,24.17455,87.7793,miscellaneous food,Salt (iodised),KG,actual,Retail,INR,18.8,0.2507
2021-12-15,West Bengal,Birbhum,Rampurhat,24.17455,87.7793,miscellaneous food,Sugar,KG,actual,Retail,INR,40.8,0.544
2021-12-15,West Bengal,Birbhum,Rampurhat,24.17455,87.7793,miscellaneous food,Sugar (jaggery/gur),KG,actual,Retail,INR,54.77,0.7303
2021-12-15,West Bengal,Birbhum,Rampurhat,24.17455,87.7793,miscellaneous food,Tea (black),KG,actual,Retail,INR,281.6,3.7547
2021-12-15,West Bengal,Birbhum,Rampurhat,24.17455,87.7793,oil and fats,Ghee (vanaspati),KG,actual,Retail,INR,115.0,1.5333
2021-12-15,West Bengal,Birbhum,Rampurhat,24.17455,87.7793,oil and fats,Oil (groundnut),KG,actual,Retail,INR,194.97,2.5996
2021-12-15,West Bengal,Birbhum,Rampurhat,24.17455,87.7793,oil and fats,Oil (mustard),KG,actual,Retail,INR,185.0,2.4667
2021-12-15,West Bengal,Birbhum,Rampurhat,24.17455,87.7793,oil and fats,Oil (palm),KG,actual,Retail,INR,115.8,1.544
2021-12-15,West Bengal,Birbhum,Rampurhat,24.17455,87.7793,oil and fats,Oil (soybean),KG,actual,Retail,INR,140.0,1.8667
2021-12-15,West Bengal,Birbhum,Rampurhat,24.17455,87.7793,oil and fats,Oil (sunflower),KG,actual,Retail,INR,160.0,2.1333
2021-12-15,West Bengal,Birbhum,Rampurhat,24.17455,87.7793,pulses and nuts,Lentils,KG,actual,Retail,INR,105.97,1.4129
2021-12-15,West Bengal,Birbhum,Rampurhat,24.17455,87.7793,pulses and nuts,Lentils (masur),KG,actual,Retail,INR,105.97,1.4129
2021-12-15,West Bengal,Birbhum,Rampurhat,24.17455,87.7793,pulses and nuts,Lentils (moong),KG,actual,Retail,INR,120.0,1.6
2021-12-15,West Bengal,Birbhum,Rampurhat,24.17455,87.7793,pulses and nuts,Lentils (urad),KG,actual,Retail,INR,103.33,1.3777
2021-12-15,West Bengal,Birbhum,Rampurhat,24.17455,87.7793,vegetables and fruits,Onions,KG,actual,Retail,INR,35.0,0.4667
2021-12-15,West Bengal,Birbhum,Rampurhat,24.17455,87.7793,vegetables and fruits,Tomatoes,KG,actual,Retail,INR,60.0,0.8
2021-12-15,West Bengal,Darjiling,Siliguri,26.716111,88.423611,cereals and tubers,Potatoes,KG,actual,Retail,INR,21.85,0.2913
2021-12-15,West Bengal,Darjiling,Siliguri,26.716111,88.423611,cereals and tubers,Rice,KG,actual,Retail,INR,40.92,0.5456
2021-12-15,West Bengal,Darjiling,Siliguri,26.716111,88.423611,cereals and tubers,Wheat,KG,actual,Retail,INR,36.54,0.4872
2021-12-15,West Bengal,Darjiling,Siliguri,26.716111,88.423611,cereals and tubers,Wheat flour,KG,actual,Retail,INR,38.92,0.5189
2021-12-15,West Bengal,Darjiling,Siliguri,26.716111,88.423611,milk and dairy,Milk (pasteurized),L,actual,Retail,INR,47.62,0.6349
2021-12-15,West Bengal,Darjiling,Siliguri,26.716111,88.423611,miscellaneous food,Salt (iodised),KG,actual,Retail,INR,13.54,0.1805
2021-12-15,West Bengal,Darjiling,Siliguri,26.716111,88.423611,miscellaneous food,Sugar,KG,actual,Retail,INR,44.62,0.5949
2021-12-15,West Bengal,Darjiling,Siliguri,26.716111,88.423611,miscellaneous food,Sugar (jaggery/gur),KG,actual,Retail,INR,49.92,0.6656
2021-12-15,West Bengal,Darjiling,Siliguri,26.716111,88.423611,miscellaneous food,Tea (black),KG,actual,Retail,INR,207.23,2.7631
2021-12-15,West Bengal,Darjiling,Siliguri,26.716111,88.423611,oil and fats,Ghee (vanaspati),KG,actual,Retail,INR,115.92,1.5456
2021-12-15,West Bengal,Darjiling,Siliguri,26.716111,88.423611,oil and fats,Oil (groundnut),KG,actual,Retail,INR,188.31,2.5108
2021-12-15,West Bengal,Darjiling,Siliguri,26.716111,88.423611,oil and fats,Oil (mustard),KG,actual,Retail,INR,186.15,2.482
2021-12-15,West Bengal,Darjiling,Siliguri,26.716111,88.423611,oil and fats,Oil (palm),KG,actual,Retail,INR,122.54,1.6339
2021-12-15,West Bengal,Darjiling,Siliguri,26.716111,88.423611,oil and fats,Oil (soybean),KG,actual,Retail,INR,162.15,2.162
2021-12-15,West Bengal,Darjiling,Siliguri,26.716111,88.423611,oil and fats,Oil (sunflower),KG,actual,Retail,INR,163.23,2.1764
2021-12-15,West Bengal,Darjiling,Siliguri,26.716111,88.423611,pulses and nuts,Lentils,KG,actual,Retail,INR,110.62,1.4749
2021-12-15,West Bengal,Darjiling,Siliguri,26.716111,88.423611,pulses and nuts,Lentils (masur),KG,actual,Retail,INR,110.92,1.4789
2021-12-15,West Bengal,Darjiling,Siliguri,26.716111,88.423611,pulses and nuts,Lentils (moong),KG,actual,Retail,INR,110.62,1.4749
2021-12-15,West Bengal,Darjiling,Siliguri,26.716111,88.423611,pulses and nuts,Lentils (urad),KG,actual,Retail,INR,110.62,1.4749
2021-12-15,West Bengal,Darjiling,Siliguri,26.716111,88.423611,vegetables and fruits,Onions,KG,actual,Retail,INR,59.15,0.7887
2021-12-15,West Bengal,Darjiling,Siliguri,26.716111,88.423611,vegetables and fruits,Tomatoes,KG,actual,Retail,INR,77.23,1.0297
2021-12-15,West Bengal,Kolkata,Kolkata,22.569722,88.369722,cereals and tubers,Potatoes,KG,actual,Retail,INR,19.32,0.2576
2021-12-15,West Bengal,Kolkata,Kolkata,22.569722,88.369722,cereals and tubers,Rice,KG,actual,Retail,INR,36.19,0.4825
2021-12-15,West Bengal,Kolkata,Kolkata,22.569722,88.369722,cereals and tubers,Wheat flour,KG,actual,Retail,INR,27.0,0.36
2021-12-15,West Bengal,Kolkata,Kolkata,22.569722,88.369722,milk and dairy,Milk (pasteurized),L,actual,Retail,INR,45.94,0.6125
2021-12-15,West Bengal,Kolkata,Kolkata,22.569722,88.369722,miscellaneous food,Salt (iodised),KG,actual,Retail,INR,16.87,0.2249
2021-12-15,West Bengal,Kolkata,Kolkata,22.569722,88.369722,miscellaneous food,Sugar,KG,actual,Retail,INR,43.39,0.5785
2021-12-15,West Bengal,Kolkata,Kolkata,22.569722,88.369722,miscellaneous food,Sugar (jaggery/gur),KG,actual,Retail,INR,52.81,0.7041
2021-12-15,West Bengal,Kolkata,Kolkata,22.569722,88.369722,miscellaneous food,Tea (black),KG,actual,Retail,INR,229.35,3.058
2021-12-15,West Bengal,Kolkata,Kolkata,22.569722,88.369722,oil and fats,Ghee (vanaspati),KG,actual,Retail,INR,128.97,1.7196
2021-12-15,West Bengal,Kolkata,Kolkata,22.569722,88.369722,oil and fats,Oil (mustard),KG,actual,Retail,INR,181.19,2.4159
2021-12-15,West Bengal,Kolkata,Kolkata,22.569722,88.369722,oil and fats,Oil (palm),KG,actual,Retail,INR,129.84,1.7312
2021-12-15,West Bengal,Kolkata,Kolkata,22.569722,88.369722,oil and fats,Oil (soybean),KG,actual,Retail,INR,144.42,1.9256
2021-12-15,West Bengal,Kolkata,Kolkata,22.569722,88.369722,oil and fats,Oil (sunflower),KG,actual,Retail,INR,165.26,2.2035
2021-12-15,West Bengal,Kolkata,Kolkata,22.569722,88.369722,pulses and nuts,Lentils,KG,actual,Retail,INR,100.87,1.3449
2021-12-15,West Bengal,Kolkata,Kolkata,22.569722,88.369722,pulses and nuts,Lentils (masur),KG,actual,Retail,INR,103.16,1.3755
2021-12-15,West Bengal,Kolkata,Kolkata,22.569722,88.369722,pulses and nuts,Lentils (moong),KG,actual,Retail,INR,102.94,1.3725
2021-12-15,West Bengal,Kolkata,Kolkata,22.569722,88.369722,pulses and nuts,Lentils (urad),KG,actual,Retail,INR,104.32,1.3909
2021-12-15,West Bengal,Kolkata,Kolkata,22.569722,88.369722,vegetables and fruits,Onions,KG,actual,Retail,INR,41.29,0.5505
2021-12-15,West Bengal,Kolkata,Kolkata,22.569722,88.369722,vegetables and fruits,Tomatoes,KG,actual,Retail,INR,67.87,0.9049
2021-12-15,West Bengal,Maldah,Malda,25.01171,88.14132,cereals and tubers,Potatoes,KG,actual,Retail,INR,18.0,0.24
2021-12-15,West Bengal,Maldah,Malda,25.01171,88.14132,cereals and tubers,Rice,KG,actual,Retail,INR,34.0,0.4533
2021-12-15,West Bengal,Maldah,Malda,25.01171,88.14132,cereals and tubers,Wheat,KG,actual,Retail,INR,17.0,0.2267
2021-12-15,West Bengal,Maldah,Malda,25.01171,88.14132,cereals and tubers,Wheat flour,KG,actual,Retail,INR,24.0,0.32
2021-12-15,West Bengal,Maldah,Malda,25.01171,88.14132,milk and dairy,Milk (pasteurized),L,actual,Retail,INR,43.0,0.5733
2021-12-15,West Bengal,Maldah,Malda,25.01171,88.14132,miscellaneous food,Salt (iodised),KG,actual,Retail,INR,19.0,0.2533
2021-12-15,West Bengal,Maldah,Malda,25.01171,88.14132,miscellaneous food,Sugar,KG,actual,Retail,INR,41.0,0.5467
2021-12-15,West Bengal,Maldah,Malda,25.01171,88.14132,miscellaneous food,Sugar (jaggery/gur),KG,actual,Retail,INR,48.0,0.64
2021-12-15,West Bengal,Maldah,Malda,25.01171,88.14132,miscellaneous food,Tea (black),KG,actual,Retail,INR,293.0,3.9067
2021-12-15,West Bengal,Maldah,Malda,25.01171,88.14132,oil and fats,Ghee (vanaspati),KG,actual,Retail,INR,120.0,1.6
2021-12-15,West Bengal,Maldah,Malda,25.01171,88.14132,oil and fats,Oil (mustard),KG,actual,Retail,INR,185.0,2.4667
2021-12-15,West Bengal,Maldah,Malda,25.01171,88.14132,oil and fats,Oil (palm),KG,actual,Retail,INR,143.0,1.9067
2021-12-15,West Bengal,Maldah,Malda,25.01171,88.14132,oil and fats,Oil (soybean),KG,actual,Retail,INR,148.0,1.9733
2021-12-15,West Bengal,Maldah,Malda,25.01171,88.14132,oil and fats,Oil (sunflower),KG,actual,Retail,INR,174.0,2.32
2021-12-15,West Bengal,Maldah,Malda,25.01171,88.14132,pulses and nuts,Lentils,KG,actual,Retail,INR,118.0,1.5733
2021-12-15,West Bengal,Maldah,Malda,25.01171,88.14132,pulses and nuts,Lentils (masur),KG,actual,Retail,INR,103.0,1.3733
2021-12-15,West Bengal,Maldah,Malda,25.01171,88.14132,pulses and nuts,Lentils (moong),KG,actual,Retail,INR,108.0,1.44
2021-12-15,West Bengal,Maldah,Malda,25.01171,88.14132,pulses and nuts,Lentils (urad),KG,actual,Retail,INR,99.0,1.32
2021-12-15,West Bengal,Maldah,Malda,25.01171,88.14132,vegetables and fruits,Onions,KG,actual,Retail,INR,47.04,0.6272
2021-12-15,West Bengal,Maldah,Malda,25.01171,88.14132,vegetables and fruits,Tomatoes,KG,actual,Retail,INR,69.64,0.9285
2021-12-15,West Bengal,Puruliya,Purulia,23.33237,86.36168,cereals and tubers,Potatoes,KG,actual,Retail,INR,15.43,0.2057
2021-12-15,West Bengal,Puruliya,Purulia,23.33237,86.36168,cereals and tubers,Rice,KG,actual,Retail,INR,23.71,0.3161
2021-12-15,West Bengal,Puruliya,Purulia,23.33237,86.36168,cereals and tubers,Wheat flour,KG,actual,Retail,INR,25.71,0.3428
2021-12-15,West Bengal,Puruliya,Purulia,23.33237,86.36168,milk and dairy,Milk (pasteurized),L,actual,Retail,INR,50.0,0.6667
2021-12-15,West Bengal,Puruliya,Purulia,23.33237,86.36168,miscellaneous food,Salt (iodised),KG,actual,Retail,INR,20.86,0.2781
2021-12-15,West Bengal,Puruliya,Purulia,23.33237,86.36168,miscellaneous food,Sugar,KG,actual,Retail,INR,42.82,0.5709
2021-12-15,West Bengal,Puruliya,Purulia,23.33237,86.36168,miscellaneous food,Sugar (jaggery/gur),KG,actual,Retail,INR,45.71,0.6095
2021-12-15,West Bengal,Puruliya,Purulia,23.33237,86.36168,miscellaneous food,Tea (black),KG,actual,Retail,INR,290.0,3.8667
2021-12-15,West Bengal,Puruliya,Purulia,23.33237,86.36168,oil and fats,Ghee (vanaspati),KG,actual,Retail,INR,114.39,1.5252
2021-12-15,West Bengal,Puruliya,Purulia,23.33237,86.36168,oil and fats,Oil (groundnut),KG,actual,Retail,INR,195.0,2.6
2021-12-15,West Bengal,Puruliya,Purulia,23.33237,86.36168,oil and fats,Oil (mustard),KG,actual,Retail,INR,182.43,2.4324
2021-12-15,West Bengal,Puruliya,Purulia,23.33237,86.36168,oil and fats,Oil (palm),KG,actual,Retail,INR,123.18,1.6424
2021-12-15,West Bengal,Puruliya,Purulia,23.33237,86.36168,oil and fats,Oil (soybean),KG,actual,Retail,INR,154.25,2.0567
2021-12-15,West Bengal,Puruliya,Purulia,23.33237,86.36168,oil and fats,Oil (sunflower),KG,actual,Retail,INR,162.43,2.1657
2021-12-15,West Bengal,Puruliya,Purulia,23.33237,86.36168,pulses and nuts,Lentils,KG,actual,Retail,INR,110.29,1.4705
2021-12-15,West Bengal,Puruliya,Purulia,23.33237,86.36168,pulses and nuts,Lentils (masur),KG,actual,Retail,INR,107.57,1.4343
2021-12-15,West Bengal,Puruliya,Purulia,23.33237,86.36168,pulses and nuts,Lentils (moong),KG,actual,Retail,INR,103.57,1.3809
2021-12-15,West Bengal,Puruliya,Purulia,23.33237,86.36168,pulses and nuts,Lentils (urad),KG,actual,Retail,INR,114.14,1.5219
2021-12-15,West Bengal,Puruliya,Purulia,23.33237,86.36168,vegetables and fruits,Onions,KG,actual,Retail,INR,38.32,0.5109
2021-12-15,West Bengal,Puruliya,Purulia,23.33237,86.36168,vegetables and fruits,Tomatoes,KG,actual,Retail,INR,37.64,0.5019
2021-12-15,West Bengal,Uttar Dinajpur,Raiganj,25.63305,88.1319,cereals and tubers,Potatoes,KG,actual,Retail,INR,16.84,0.2245
2021-12-15,West Bengal,Uttar Dinajpur,Raiganj,25.63305,88.1319,cereals and tubers,Rice,KG,actual,Retail,INR,31.03,0.4137
2021-12-15,West Bengal,Uttar Dinajpur,Raiganj,25.63305,88.1319,cereals and tubers,Wheat,KG,actual,Retail,INR,22.03,0.2937
2021-12-15,West Bengal,Uttar Dinajpur,Raiganj,25.63305,88.1319,cereals and tubers,Wheat flour,KG,actual,Retail,INR,29.03,0.3871
2021-12-15,West Bengal,Uttar Dinajpur,Raiganj,25.63305,88.1319,milk and dairy,Milk (pasteurized),L,actual,Retail,INR,39.0,0.52
2021-12-15,West Bengal,Uttar Dinajpur,Raiganj,25.63305,88.1319,miscellaneous food,Salt (iodised),KG,actual,Retail,INR,10.0,0.1333
2021-12-15,West Bengal,Uttar Dinajpur,Raiganj,25.63305,88.1319,miscellaneous food,Sugar,KG,actual,Retail,INR,41.0,0.5467
2021-12-15,West Bengal,Uttar Dinajpur,Raiganj,25.63305,88.1319,miscellaneous food,Sugar (jaggery/gur),KG,actual,Retail,INR,55.03,0.7337
2021-12-15,West Bengal,Uttar Dinajpur,Raiganj,25.63305,88.1319,miscellaneous food,Tea (black),KG,actual,Retail,INR,253.0,3.3733
2021-12-15,West Bengal,Uttar Dinajpur,Raiganj,25.63305,88.1319,oil and fats,Ghee (vanaspati),KG,actual,Retail,INR,123.0,1.64
2021-12-15,West Bengal,Uttar Dinajpur,Raiganj,25.63305,88.1319,oil and fats,Oil (groundnut),KG,actual,Retail,INR,196.0,2.6133
2021-12-15,West Bengal,Uttar Dinajpur,Raiganj,25.63305,88.1319,oil and fats,Oil (mustard),KG,actual,Retail,INR,187.32,2.4976
2021-12-15,West Bengal,Uttar Dinajpur,Raiganj,25.63305,88.1319,oil and fats,Oil (palm),KG,actual,Retail,INR,123.84,1.6512
2021-12-15,West Bengal,Uttar Dinajpur,Raiganj,25.63305,88.1319,oil and fats,Oil (soybean),KG,actual,Retail,INR,151.0,2.0133
2021-12-15,West Bengal,Uttar Dinajpur,Raiganj,25.63305,88.1319,oil and fats,Oil (sunflower),KG,actual,Retail,INR,154.39,2.0585
2021-12-15,West Bengal,Uttar Dinajpur,Raiganj,25.63305,88.1319,pulses and nuts,Lentils,KG,actual,Retail,INR,113.03,1.5071
2021-12-15,West Bengal,Uttar Dinajpur,Raiganj,25.63305,88.1319,pulses and nuts,Lentils (masur),KG,actual,Retail,INR,102.94,1.3725
2021-12-15,West Bengal,Uttar Dinajpur,Raiganj,25.63305,88.1319,pulses and nuts,Lentils (moong),KG,actual,Retail,INR,116.03,1.5471
2021-12-15,West Bengal,Uttar Dinajpur,Raiganj,25.63305,88.1319,pulses and nuts,Lentils (urad),KG,actual,Retail,INR,121.03,1.6137
2021-12-15,West Bengal,Uttar Dinajpur,Raiganj,25.63305,88.1319,vegetables and fruits,Onions,KG,actual,Retail,INR,33.0,0.44
2021-12-15,West Bengal,Uttar Dinajpur,Raiganj,25.63305,88.1319,vegetables and fruits,Tomatoes,KG,actual,Retail,INR,63.68,0.8491
2021-12-15,West Bengal,West Midnapore,Kharagpur,22.33933,87.22672,cereals and tubers,Potatoes,KG,actual,Retail,INR,17.42,0.2323
2021-12-15,West Bengal,West Midnapore,Kharagpur,22.33933,87.22672,cereals and tubers,Rice,KG,actual,Retail,INR,39.42,0.5256
2021-12-15,West Bengal,West Midnapore,Kharagpur,22.33933,87.22672,cereals and tubers,Wheat,KG,actual,Retail,INR,24.42,0.3256
2021-12-15,West Bengal,West Midnapore,Kharagpur,22.33933,87.22672,cereals and tubers,Wheat flour,KG,actual,Retail,INR,31.29,0.4172
2021-12-15,West Bengal,West Midnapore,Kharagpur,22.33933,87.22672,milk and dairy,Milk (pasteurized),L,actual,Retail,INR,45.0,0.6
2021-12-15,West Bengal,West Midnapore,Kharagpur,22.33933,87.22672,miscellaneous food,Salt (iodised),KG,actual,Retail,INR,15.0,0.2
2021-12-15,West Bengal,West Midnapore,Kharagpur,22.33933,87.22672,miscellaneous food,Sugar,KG,actual,Retail,INR,42.0,0.56
2021-12-15,West Bengal,West Midnapore,Kharagpur,22.33933,87.22672,miscellaneous food,Sugar (jaggery/gur),KG,actual,Retail,INR,60.0,0.8
2021-12-15,West Bengal,West Midnapore,Kharagpur,22.33933,87.22672,miscellaneous food,Tea (black),KG,actual,Retail,INR,250.0,3.3333
2021-12-15,West Bengal,West Midnapore,Kharagpur,22.33933,87.22672,oil and fats,Ghee (vanaspati),KG,actual,Retail,INR,120.0,1.6
2021-12-15,West Bengal,West Midnapore,Kharagpur,22.33933,87.22672,oil and fats,Oil (groundnut),KG,actual,Retail,INR,212.92,2.8389
2021-12-15,West Bengal,West Midnapore,Kharagpur,22.33933,87.22672,oil and fats,Oil (mustard),KG,actual,Retail,INR,179.67,2.3956
2021-12-15,West Bengal,West Midnapore,Kharagpur,22.33933,87.22672,oil and fats,Oil (palm),KG,actual,Retail,INR,125.0,1.6667
2021-12-15,West Bengal,West Midnapore,Kharagpur,22.33933,87.22672,oil and fats,Oil (soybean),KG,actual,Retail,INR,138.75,1.85
2021-12-15,West Bengal,West Midnapore,Kharagpur,22.33933,87.22672,oil and fats,Oil (sunflower),KG,actual,Retail,INR,151.46,2.0195
2021-12-15,West Bengal,West Midnapore,Kharagpur,22.33933,87.22672,pulses and nuts,Lentils,KG,actual,Retail,INR,100.0,1.3333
2021-12-15,West Bengal,West Midnapore,Kharagpur,22.33933,87.22672,pulses and nuts,Lentils (masur),KG,actual,Retail,INR,110.0,1.4667
2021-12-15,West Bengal,West Midnapore,Kharagpur,22.33933,87.22672,pulses and nuts,Lentils (moong),KG,actual,Retail,INR,120.0,1.6
2021-12-15,West Bengal,West Midnapore,Kharagpur,22.33933,87.22672,pulses and nuts,Lentils (urad),KG,actual,Retail,INR,108.54,1.4472
2021-12-15,West Bengal,West Midnapore,Kharagpur,22.33933,87.22672,vegetables and fruits,Onions,KG,actual,Retail,INR,36.46,0.4861
2021-12-15,West Bengal,West Midnapore,Kharagpur,22.33933,87.22672,vegetables and fruits,Tomatoes,KG,actual,Retail,INR,60.0,0.8
2022-01-15,Andaman and Nicobar,Andaman Islands,Mayabunder,12.9131,92.89786,cereals and tubers,Potatoes,KG,actual,Retail,INR,40.0,0.5333
2022-01-15,Andaman and Nicobar,Andaman Islands,Mayabunder,12.9131,92.89786,cereals and tubers,Rice,KG,actual,Retail,INR,43.14,0.5752
2022-01-15,Andaman and Nicobar,Andaman Islands,Mayabunder,12.9131,92.89786,cereals and tubers,Wheat flour,KG,actual,Retail,INR,57.0,0.76
2022-01-15,Andaman and Nicobar,Andaman Islands,Mayabunder,12.9131,92.89786,milk and dairy,Milk (pasteurized),L,actual,Retail,INR,66.0,0.88
2022-01-15,Andaman and Nicobar,Andaman Islands,Mayabunder,12.9131,92.89786,miscellaneous food,Salt (iodised),KG,actual,Retail,INR,18.0,0.24
2022-01-15,Andaman and Nicobar,Andaman Islands,Mayabunder,12.9131,92.89786,miscellaneous food,Sugar,KG,actual,Retail,INR,53.0,0.7067
2022-01-15,Andaman and Nicobar,Andaman Islands,Mayabunder,12.9131,92.89786,miscellaneous food,Sugar (jaggery/gur),KG,actual,Retail,INR,66.0,0.88
2022-01-15,Andaman and Nicobar,Andaman Islands,Mayabunder,12.9131,92.89786,oil and fats,Oil (mustard),KG,actual,Retail,INR,243.0,3.24
2022-01-15,Andaman and Nicobar,Andaman Islands,Mayabunder,12.9131,92.89786,oil and fats,Oil (palm),KG,actual,Retail,INR,145.0,1.9333
2022-01-15,Andaman and Nicobar,Andaman Islands,Mayabunder,12.9131,92.89786,oil and fats,Oil (sunflower),KG,actual,Retail,INR,160.0,2.1333
2022-01-15,Andaman and Nicobar,Andaman Islands,Mayabunder,12.9131,92.89786,pulses and nuts,Lentils,KG,actual,Retail,INR,118.0,1.5733
2022-01-15,Andaman and Nicobar,Andaman Islands,Mayabunder,12.9131,92.89786,pulses and nuts,Lentils (masur),KG,actual,Retail,INR,118.0,1.5733
2022-01-15,Andaman and Nicobar,Andaman Islands,Mayabunder,12.9131,92.89786,pulses and nuts,Lentils (moong),KG,actual,Retail,INR,125.0,1.6667
2022-01-15,Andaman and Nicobar,Andaman Islands,Mayabunder,12.9131,92.89786,pulses and nuts,Lentils (urad),KG,actual,Retail,INR,140.0,1.8667
2022-01-15,Andaman and Nicobar,Andaman Islands,Mayabunder,12.9131,92.89786,vegetables and fruits,Onions,KG,actual,Retail,INR,67.5,0.9
2022-01-15,Andaman and Nicobar,Andaman Islands,Mayabunder,12.9131,92.89786,vegetables and fruits,Tomatoes,KG,actual,Retail,INR,90.71,1.2095
2022-01-15,Andaman and Nicobar,Andaman Islands,Port Blair,11.6666667,92.75,cereals and tubers,Potatoes,KG,actual,Retail,INR,37.38,0.4984
2022-01-15,Andaman and Nicobar,Andaman Islands,Port Blair,11.6666667,92.75,cereals and tubers,Rice,KG,actual,Retail,INR,40.0,0.5333
2022-01-15,Andaman and Nicobar,Andaman Islands,Port Blair,11.6666667,92.75,cereals and tubers,Wheat,KG,actual,Retail,INR,41.0,0.5467
2022-01-15,Andaman and Nicobar,Andaman Islands,Port Blair,11.6666667,92.75,cereals and tubers,Wheat flour,KG,actual,Retail,INR,57.0,0.76
2022-01-15,Andaman and Nicobar,Andaman Islands,Port Blair,11.6666667,92.75,milk and dairy,Milk (pasteurized),L,actual,Retail,INR,63.0,0.84
2022-01-15,Andaman and Nicobar,Andaman Islands,Port Blair,11.6666667,92.75,miscellaneous food,Salt (iodised),KG,actual,Retail,INR,20.0,0.2667
2022-01-15,Andaman and Nicobar,Andaman Islands,Port Blair,11.6666667,92.75,miscellaneous food,Sugar,KG,actual,Retail,INR,50.75,0.6767
2022-01-15,Andaman and Nicobar,Andaman Islands,Port Blair,11.6666667,92.75,miscellaneous food,Sugar (jaggery/gur),KG,actual,Retail,INR,70.0,0.9333
2022-01-15,Andaman and Nicobar,Andaman Islands,Port Blair,11.6666667,92.75,miscellaneous food,Tea (black),KG,actual,Retail,INR,325.0,4.3333
2022-01-15,Andaman and Nicobar,Andaman Islands,Port Blair,11.6666667,92.75,oil and fats,Ghee (vanaspati),KG,actual,Retail,INR,198.0,2.64
2022-01-15,Andaman and Nicobar,Andaman Islands,Port Blair,11.6666667,92.75,oil and fats,Oil (mustard),KG,actual,Retail,INR,236.0,3.1467
2022-01-15,Andaman and Nicobar,Andaman Islands,Port Blair,11.6666667,92.75,oil and fats,Oil (palm),KG,actual,Retail,INR,156.38,2.0851
2022-01-15,Andaman and Nicobar,Andaman Islands,Port Blair,11.6666667,92.75,oil and fats,Oil (sunflower),KG,actual,Retail,INR,180.88,2.4117
2022-01-15,Andaman and Nicobar,Andaman Islands,Port Blair,11.6666667,92.75,pulses and nuts,Lentils,KG,actual,Retail,INR,106.56,1.4208
2022-01-15,Andaman and Nicobar,Andaman Islands,Port Blair,11.6666667,92.75,pulses and nuts,Lentils (masur),KG,actual,Retail,INR,108.89,1.4519
2022-01-15,Andaman and Nicobar,Andaman Islands,Port Blair,11.6666667,92.75,pulses and nuts,Lentils (moong),KG,actual,Retail,INR,112.56,1.5008
2022-01-15,Andaman and Nicobar,Andaman Islands,Port Blair,11.6666667,92.75,pulses and nuts,Lentils (urad),KG,actual,Retail,INR,122.44,1.6325
2022-01-15,Andaman and Nicobar,Andaman Islands,Port Blair,11.6666667,92.75,vegetables and fruits,Onions,KG,actual,Retail,INR,60.0,0.8
2022-01-15,Andaman and Nicobar,Andaman Islands,Port Blair,11.6666667,92.75,vegetables and fruits,Tomatoes,KG,actual,Retail,INR,73.25,0.9767
2022-01-15,Andhra Pradesh,Chittoor,Tirupathi,13.62955,79.41912,cereals and tubers,Potatoes,KG,actual,Retail,INR,31.97,0.4263
